DATE,IBM_CLOSE,AAPL_CLOSE,IBM_SHARE,AAPL_SHARE
2012/11/1,189.28,81.4,2641.58918,6142.506143
2012/10/31,186.76,81.23,2677.232812,6155.36132
2012/10/26,185.55,82.42,2694.691458,6066.488716
2012/10/25,183.95,83.17,2718.129927,6011.783095
2012/10/24,183.1,84.17,2730.748225,5940.358798
2012/10/23,183.61,83.69,2723.163226,5974.429442
2012/10/22,186.64,86.52,2678.954136,5779.010633
2012/10/19,185.64,83.21,2693.385046,6008.893162
2012/10/18,187.17,86.33,2671.368275,5791.72941
2012/10/17,192.62,87.96,2595.784446,5684.402001
2012/10/16,202.57,88.67,2468.282569,5638.885756
2012/10/15,200.59,86.61,2492.646692,5773.005427
2012/10/12,199.5,85.93,2506.265664,5818.689631
2012/10/11,197.54,85.71,2531.132935,5833.625015
2012/10/10,197.6,87.45,2530.364372,5717.552887
2012/10/9,199.68,86.76,2504.00641,5763.024435
2012/10/8,201.44,87.08,2482.128674,5741.846578
2012/10/5,202.18,89.05,2473.043822,5614.823133
2012/10/4,201.99,90.99,2475.370068,5495.109353
2012/10/3,202.1,91.62,2474.022761,5457.323728
2012/10/2,201.46,90.24,2481.88226,5540.780142
2012/10/1,202.06,89.98,2474.512521,5556.790398
2012/9/28,199.17,91.03,2510.418236,5492.694716
2012/9/27,197.69,92.97,2529.212403,5378.07895
2012/9/26,195.85,90.77,2552.974215,5508.427895
2012/9/25,196.79,91.91,2540.779511,5440.10445
2012/9/24,197.09,94.26,2536.912071,5304.476979
2012/9/21,197.75,95.53,2528.445006,5233.957919
2012/9/20,197.95,95.34,2525.890376,5244.388504
2012/9/19,198.19,95.8,2522.831626,5219.206681
2012/9/18,198.8,95.78,2515.090543,5220.296513
2012/9/17,198.88,95.49,2514.078842,5236.150382
2012/9/14,198.55,94.33,2518.257366,5300.540655
2012/9/13,198.12,93.19,2523.722996,5365.382552
2012/9/12,195.63,91.39,2555.845218,5471.058103
2012/9/11,195.15,90.14,2562.131694,5546.927002
2012/9/10,192.92,90.43,2591.747875,5529.13856
2012/9/7,191.53,92.85,2610.557093,5385.029618
2012/9/6,191.15,92.28,2615.746796,5418.292154
2012/9/5,187.25,91.45,2670.226969,5467.468562
2012/9/4,186.77,92.1,2677.089468,5428.88165
2012/8/31,187.07,90.77,2672.796279,5508.427895
2012/8/30,185.65,90.59,2693.239968,5519.372999
2012/8/29,187.29,91.9,2669.656682,5440.696409
2012/8/28,187.09,92.08,2672.510556,5430.060817
2012/8/27,187.87,92.2,2661.414808,5422.993492
2012/8/24,189.87,90.5,2633.380734,5524.861878
2012/8/23,187.88,90.42,2661.273153,5529.750055
2012/8/22,189.37,91.27,2640.333738,5478.251342
2012/8/21,190.72,89.52,2621.644295,5585.344057
2012/8/20,192.49,90.76,2597.537534,5509.034817
2012/8/17,193.18,88.44,2588.259654,5653.55043
2012/8/16,192.82,86.83,2593.092003,5758.378441
2012/8/15,190.48,86.08,2624.947501,5808.550186
2012/8/14,190.37,86.2,2626.464254,5800.464037
2012/8/13,191.06,85.97,2616.978959,5815.982319
2012/8/10,191.33,84.83,2613.285946,5894.141224
2012/8/9,190.5,84.7,2624.671916,5903.187721
2012/8/8,191.08,84.22,2616.705045,5936.832106
2012/8/7,191.13,84.36,2616.02051,5926.979611
2012/8/6,190.01,84.59,2631.440451,5910.864168
2012/8/3,189.78,83.65,2634.629571,5977.286312
2012/8/2,185.89,82.58,2689.762763,6054.734803
2012/8/1,186.59,82.45,2679.672008,6064.281383
2012/7/31,187.35,82.98,2668.801708,6025.548325
2012/7/30,188.02,80.85,2659.291565,6184.291899
2012/7/27,187.75,79.51,2663.115846,6288.517168
2012/7/26,185.41,78.11,2696.726174,6401.229036
2012/7/25,182.67,78.12,2737.176329,6400.409626
2012/7/24,181.96,81.65,2747.856672,6123.698714
2012/7/23,182.43,82.04,2740.777284,6094.588006
2012/7/20,183.98,82.11,2717.686705,6089.392279
2012/7/19,186.74,83.47,2677.519546,5990.176111
2012/7/18,179.96,82.37,2778.395199,6070.171179
2012/7/17,175.57,82.46,2847.866948,6063.545962
2012/7/16,176.66,82.46,2830.295483,6063.545962
2012/7/13,177.82,82.2,2811.83219,6082.725061
2012/7/12,175.03,81.37,2856.653145,6144.7708
2012/7/11,177.1,82.12,2823.263693,6088.650755
2012/7/10,178.06,82.64,2808.042233,6050.338819
2012/7/9,181.32,83.41,2757.555703,5994.485074
2012/7/6,182.98,82.32,2732.539075,6073.858115
2012/7/5,186.69,82.87,2678.236649,6033.546519
2012/7/3,187.31,81.44,2669.37163,6139.489194
2012/7/2,187.21,80.51,2670.7975,6210.408645
2012/6/29,186.97,79.35,2674.225812,6301.197227
2012/6/28,182.98,77.32,2732.539075,6466.632178
2012/6/27,184.5,78.06,2710.0271,6405.329234
2012/6/26,183.5,77.72,2724.79564,6433.350489
2012/6/25,184.37,77.55,2711.937951,6447.453256
2012/6/22,185.17,79.09,2700.221418,6321.911746
2012/6/21,184.88,78.49,2704.456945,6370.238247
2012/6/20,190.03,79.58,2631.1635,6282.985675
2012/6/19,190.17,79.81,2629.226482,6264.879088
2012/6/18,189.56,79.59,2637.687276,6282.196256
2012/6/15,190.34,78.01,2626.878218,6409.434688
2012/6/14,186.51,77.65,2680.821404,6439.150032
2012/6/13,184.6,77.74,2708.559047,6431.695395
2012/6/12,185.99,78.28,2688.316576,6387.327542
2012/6/11,184.04,77.6,2716.800696,6443.298969
2012/6/8,186.55,78.85,2680.246583,6341.15409
2012/6/7,185.88,77.68,2689.907467,6436.663234
2012/6/6,185.45,77.64,2696.144513,6439.979392
2012/6/5,180.87,76.47,2764.416432,6538.511835
2012/6/4,180.24,76.67,2774.079006,6521.455589
2012/6/1,180.76,76.22,2766.098694,6559.958016
2012/5/31,184.41,78.5,2711.34971,6369.426752
2012/5/30,185.97,78.69,2688.605689,6354.047528
2012/5/29,187.81,77.75,2662.265055,6430.868167
2012/5/25,185.75,76.4,2691.79004,6544.502618
2012/5/24,187.46,76.81,2667.235677,6509.569067
2012/5/23,187.49,77.52,2666.808896,6449.9484
2012/5/22,188.16,75.68,2657.312925,6606.765328
2012/5/21,189.06,76.26,2644.66307,6556.517178
2012/5/18,187.26,72.06,2670.084375,6938.662226
2012/5/17,189.18,72.03,2642.985516,6941.552131
2012/5/16,190.94,74.2,2618.623651,6738.544474
2012/5/15,190.28,75.16,2627.706538,6652.474721
2012/5/14,190.66,75.84,2622.469317,6592.827004
2012/5/11,192.32,77,2599.833611,6493.506494
2012/5/10,191.77,77.52,2607.289983,6449.9484
2012/5/9,192.37,77.33,2599.157873,6465.795939
2012/5/8,192.61,77.2,2595.919215,6476.683938
2012/5/7,193.97,77.37,2577.718204,6462.453147
2012/5/4,195.15,76.8,2562.131694,6510.416667
2012/5/3,197.29,79.05,2534.340311,6325.110689
2012/5/2,198.07,79.62,2524.360075,6279.829189
2012/5/1,198.01,79.09,2525.124994,6321.911746
2012/4/30,197.14,79.34,2536.268642,6301.991429
2012/4/27,196.88,81.93,2539.618041,6102.770658
2012/4/26,195.71,82.57,2554.80047,6055.468088
2012/4/25,193.8,82.88,2579.97936,6032.818533
2012/4/24,190.4,76.12,2626.05042,6568.575933
2012/4/23,189.09,77.68,2644.243482,6436.663234
2012/4/20,190.02,77.85,2631.301968,6422.607579
2012/4/19,189.93,79.82,2632.548834,6264.094212
2012/4/18,190.52,82.65,2624.396389,6049.606776
2012/4/17,197.49,82.84,2531.773761,6035.731531
2012/4/16,192.99,78.82,2590.807814,6343.567622
2012/4/13,193.06,82.23,2589.868435,6080.505898
2012/4/12,195.46,84.62,2558.068147,5908.768613
2012/4/11,192.86,85.08,2592.554184,5876.821815
2012/4/10,192.62,85.39,2595.784446,5855.486591
2012/4/9,195.1,86.44,2562.788314,5784.359093
2012/4/5,195.61,86.1,2556.106539,5807.200929
2012/4/4,196.16,84.82,2548.939641,5894.836124
2012/4/3,199.44,85.51,2507.019655,5847.269325
2012/4/2,199.41,84.05,2507.396821,5948.839976
2012/3/30,198.63,81.46,2517.243115,6137.981832
2012/3/29,198.27,82.86,2521.813688,6034.27468
2012/3/28,197.34,83.92,2533.698186,5958.055291
2012/3/27,197.23,83.49,2535.111291,5988.741167
2012/3/26,197.8,82.47,2527.805865,6062.810719
2012/3/23,195.62,80.98,2555.975872,6174.364041
2012/3/22,195.63,81.43,2555.845218,6140.243154
2012/3/21,194.86,81.86,2565.944781,6107.98925
2012/3/20,194.44,82.33,2571.487348,6073.120369
2012/3/19,195.84,81.67,2553.104575,6122.199094
2012/3/16,196.12,79.56,2549.459515,6284.565108
2012/3/15,196.11,79.56,2549.589516,6284.565108
2012/3/14,194.89,80.11,2565.549797,6241.41805
2012/3/13,194,77.19,2577.319588,6477.522995
2012/3/12,191.35,75,2613.012804,6666.666667
2012/3/9,190.99,74.07,2617.938112,6750.37127
2012/3/8,190.22,73.64,2628.53538,6789.788159
2012/3/7,188.28,72.1,2655.61929,6934.81276
2012/3/6,187.79,72.05,2662.548592,6939.62526
2012/3/5,191.03,72.44,2617.389939,6902.263943
2012/3/2,189.27,74.07,2641.728747,6750.37127
2012/3/1,188.05,73.98,2658.867323,6758.583401
2012/2/29,187.29,73.7,2669.656682,6784.260516
2012/2/28,188.48,72.75,2652.801358,6872.852234
2012/2/27,188.05,71.43,2658.867323,6999.860003
2012/2/24,188.27,70.98,2655.760344,7044.237813
2012/2/23,188.12,70.16,2657.87795,7126.567845
2012/2/22,184.56,69.71,2709.146077,7172.572084
2012/2/21,184.11,69.95,2715.767748,7147.962831
2012/2/17,184.13,68.22,2715.472764,7329.228965
2012/2/16,183.75,68.23,2721.088435,7328.154771
2012/2/15,183.02,67.62,2731.941864,7394.262053
2012/2/14,182.99,69.22,2732.389748,7223.345854
2012/2/13,183.37,68.29,2726.727382,7321.71621
2012/2/10,183.18,67.04,2729.555628,7458.23389
2012/2/9,183.86,67.01,2719.460459,7461.5729
2012/2/8,183.69,64.77,2721.977244,7719.623282
2012/2/7,183.35,63.7,2727.024816,7849.293564
2012/2/6,182.85,63.04,2734.481816,7931.472081
2012/2/3,183.63,62.46,2722.866634,8005.123279
2012/2/2,181.63,61.84,2752.849199,8085.38163
2012/2/1,182.66,61.98,2737.32618,8067.118425
2012/1/31,182.64,62.02,2737.625931,8061.915511
2012/1/30,182.55,61.55,2738.975623,8123.476848
2012/1/27,180.61,60.77,2768.395991,8227.743953
2012/1/26,181.11,60.41,2760.753133,8276.775368
2012/1/25,181.82,60.69,2749.9725,8238.589553
2012/1/24,182.01,57.12,2747.101808,8753.501401
2012/1/23,180.16,58.07,2775.310835,8610.297916
2012/1/20,178.77,57.11,2796.889858,8755.034145
2012/1/19,171.19,58.12,2920.731351,8602.890571
2012/1/18,171.71,58.3,2911.88632,8576.329331
2012/1/17,170.69,57.7,2929.287012,8665.511265
2012/1/13,169.9,57.04,2942.907593,8765.778401
2012/1/12,171.22,57.25,2920.219601,8733.624454
2012/1/11,172.89,57.41,2892.012262,8709.284097
2012/1/10,171.94,57.51,2907.99116,8694.14015
2012/1/9,172.2,57.3,2903.600465,8726.00349
2012/1/6,173.1,57.39,2888.503755,8712.319219
2012/1/5,175.11,56.8,2855.348067,8802.816901
2012/1/4,175.95,56.17,2841.716397,8901.54887
2012/1/3,176.67,55.87,2830.13528,8949.346698
2011/12/30,174.37,55.03,2867.465734,9085.953116
2011/12/29,176.55,55.04,2832.058907,9084.302326
2011/12/28,174.48,54.71,2865.657955,9139.097057
2011/12/27,175.39,55.23,2850.789669,9053.050878
2011/12/23,175.2,54.8,2853.881279,9124.087591
2011/12/22,172.63,54.15,2896.367955,9233.610342
2011/12/21,172.09,53.87,2905.456447,9281.603861
2011/12/20,177.56,53.8,2815.949538,9293.680297
2011/12/19,173.43,51.93,2883.007553,9628.34585
2011/12/16,174.08,51.77,2872.242647,9658.103149
2011/12/15,177.79,51.49,2812.306654,9710.623422
2011/12/14,178.96,51.66,2793.920429,9678.668215
2011/12/13,181.27,52.83,2758.316324,9464.319515
2011/12/12,182.24,53.24,2743.634767,9391.435011
2011/12/9,184.5,53.48,2710.0271,9349.289454
2011/12/8,181.68,53.08,2752.09159,9419.743783
2011/12/7,184.02,52.87,2717.095968,9457.159069
2011/12/6,182.97,53.12,2732.688419,9412.650602
2011/12/5,180.97,53.4,2762.888877,9363.29588
2011/12/2,179.85,52.95,2780.094523,9442.870633
2011/12/1,179.66,52.71,2783.034621,9485.86606
2011/11/30,178.28,51.93,2804.57707,9628.34585
2011/11/29,171.59,50.71,2913.922723,9859.988168
2011/11/28,172.79,51.1,2893.685977,9784.735812
2011/11/25,167.91,49.4,2977.785719,10121.45749
2011/11/23,168.75,49.86,2962.962963,10028.07862
2011/11/22,171.94,51.16,2907.99116,9773.26036
2011/11/21,172.1,50.14,2905.287623,9972.078181
2011/11/18,175.66,50.94,2846.407833,9815.469179
2011/11/17,176.13,51.28,2838.812241,9750.390016
2011/11/16,176.97,52.28,2825.337628,9563.886764
2011/11/15,178.99,52.83,2793.452148,9464.319515
2011/11/14,177.66,51.53,2814.364516,9703.085581
2011/11/11,177.69,52.26,2813.889358,9567.546881
2011/11/10,173.87,52.34,2875.711739,9552.923194
2011/11/9,172.82,53.71,2893.183659,9309.253398
2011/11/8,177.57,55.19,2815.790956,9059.612249
2011/11/7,176.92,54.31,2826.136107,9206.40766
2011/11/4,176.04,54.38,2840.263576,9194.556822
2011/11/3,176.91,54.76,2826.295857,9130.752374
2011/11/2,173.71,54,2878.360486,9259.259259
2011/11/1,171.29,53.87,2919.026213,9281.603861
2011/10/31,174.38,55,2867.301296,9090.909091
2011/10/28,177.05,55.02,2824.061,9087.604507
2011/10/27,175.56,54.98,2848.029164,9094.216079
2011/10/26,171.87,54.43,2909.17554,9186.110601
2011/10/25,170.35,54.04,2935.133549,9252.405625
2011/10/24,172.14,55.13,2904.612525,9069.472157
2011/10/21,171.55,53.38,2914.602157,9366.804046
2011/10/20,167.41,53.71,2986.67941,9309.253398
2011/10/19,167.55,54.16,2984.183826,9231.905465
2011/10/18,168.97,57.37,2959.105167,8715.356458
2011/10/17,176.24,57.06,2837.040399,8762.705924
2011/10/14,179.96,57.34,2778.395199,8719.916289
2011/10/13,176.45,55.49,2833.663927,9010.632546
2011/10/12,175.79,54.65,2844.302861,9149.130833
2011/10/11,174.73,54.39,2861.557832,9192.866336
2011/10/10,176.26,52.83,2836.718484,9464.319515
2011/10/7,172.27,50.24,2902.420619,9952.229299
2011/10/6,171.61,51.27,2913.583125,9752.291789
2011/10/5,167.04,51.39,2993.295019,9729.519362
2011/10/4,165.04,50.61,3029.568589,9879.47046
2011/10/3,163.67,50.9,3054.927598,9823.182711
2011/9/30,165.17,51.81,3027.184113,9650.646593
2011/9/29,169.23,53.07,2954.558884,9421.518749
2011/9/28,167.7,53.94,2981.514609,9269.558769
2011/9/27,167.85,54.25,2978.850164,9216.589862
2011/9/26,164.83,54.78,3033.428381,9127.418766
2011/9/23,159.94,54.93,3126.172315,9102.494083
2011/9/22,159.26,54.6,3139.520281,9157.509158
2011/9/21,163.42,56,3059.601028,8928.571429
2011/9/20,165.02,56.18,3029.935765,8899.9644
2011/9/19,163.52,55.93,3057.729941,8939.746111
2011/9/16,163.39,54.42,3060.162801,9187.798603
2011/9/15,160.65,53.39,3112.356054,9365.049635
2011/9/14,157.96,52.89,3165.358319,9453.582908
2011/9/13,154.36,52.26,3239.181135,9567.546881
2011/9/12,153.41,51.62,3259.239945,9686.168152
2011/9/9,152.41,51.29,3280.624631,9748.488984
2011/9/8,156.08,52.19,3203.485392,9580.379383
2011/9/7,158.03,52.16,3163.956211,9585.889571
2011/9/6,155.95,51.6,3206.155819,9689.922481
2011/9/2,157.71,50.82,3170.376007,9838.646202
2011/9/1,160.88,51.77,3107.906514,9658.103149
2011/8/31,162.37,52.29,3079.386586,9562.057755
2011/8/30,162.94,52.99,3068.614214,9435.742593
2011/8/29,163.04,52.98,3066.73209,9437.523594
2011/8/26,159.75,52.12,3129.890454,9593.246355
2011/8/25,156.39,50.78,3197.135367,9846.396219
2011/8/24,157.51,51.11,3174.401625,9782.821366
2011/8/23,155.2,50.76,3221.649485,9850.275808
2011/8/22,150.16,48.43,3329.781566,10324.17923
2011/8/19,148.8,48.37,3360.215054,10336.98573
2011/8/18,154.74,49.73,3231.226574,10054.29318
2011/8/17,161.96,51.69,3087.18202,9673.05088
2011/8/16,161.74,51.7,3091.381229,9671.179884
2011/8/15,163.39,52.09,3060.162801,9598.771357
2011/8/12,158.87,51.22,3147.227293,9761.811792
2011/8/11,157.48,50.77,3175.00635,9848.335631
2011/8/10,153.52,49.41,3256.904638,10119.40903
2011/8/9,161.14,50.82,3102.891895,9838.646202
2011/8/8,157,47.99,3184.713376,10418.83726
2011/8/5,162.67,50.76,3073.707506,9850.275808
2011/8/4,161.26,51.27,3100.58291,9752.291789
2011/8/3,168.17,53.34,2973.181899,9373.828271
2011/8/2,167.44,52.84,2986.14429,9462.528388
2011/8/1,169.98,53.91,2941.522532,9274.717121
2011/7/29,171.01,53.05,2923.805625,9425.070688
2011/7/28,170.97,53.24,2924.489677,9391.435011
2011/7/27,170.54,53.34,2931.863492,9373.828271
2011/7/26,172.03,54.81,2906.469802,9122.422916
2011/7/25,172.75,54.14,2894.356006,9235.315848
2011/7/22,174.15,53.44,2871.088142,9356.287425
2011/7/21,173.88,52.62,2875.546354,9502.09046
2011/7/20,172.71,52.57,2895.026345,9511.12802
2011/7/19,174.17,51.2,2870.758454,9765.625
2011/7/18,164.84,50.79,3033.244358,9844.45757
2011/7/15,165.08,49.58,3028.834504,10084.71158
2011/7/14,163.85,48.61,3051.571559,10285.94939
2011/7/13,163.93,48.64,3050.082352,10279.60526
2011/7/12,163.68,48.06,3054.740958,10403.66209
2011/7/11,164.56,48.1,3038.405445,10395.0104
2011/7/8,165.97,48.87,3012.592637,10231.2257
2011/7/7,165.96,48.53,3012.774162,10302.90542
2011/7/6,167.12,47.79,2991.862135,10462.43984
2011/7/5,164.98,47.48,3030.670384,10530.74979
2011/7/1,164.14,46.64,3046.18009,10720.41166
2011/6/30,161.33,45.61,3099.237588,10962.50822
2011/6/29,160.38,45.39,3117.59571,11015.64221
2011/6/28,159.88,45.55,3127.345509,10976.94841
2011/6/27,157.63,45.11,3171.985028,11084.01685
2011/6/24,155.23,44.34,3221.026863,11276.49977
2011/6/23,156.22,45,3200.614518,11111.11111
2011/6/22,155.81,43.83,3209.036647,11407.71161
2011/6/21,156.31,44.2,3198.771672,11312.21719
2011/6/20,155.19,42.84,3221.857078,11671.3352
2011/6/17,154.64,43.51,3233.316089,11491.61112
2011/6/16,152.98,44.18,3268.401098,11317.33816
2011/6/15,152.66,44.4,3275.252194,11261.26126
2011/6/14,154.34,45.17,3239.600881,11069.29378
2011/6/13,153.45,44.37,3258.390355,11268.87537
2011/6/10,153.46,44.28,3258.178027,11291.77958
2011/6/9,155.02,45.04,3225.390272,11101.24334
2011/6/8,154.55,45.14,3235.198965,11076.65042
2011/6/7,153.94,45.11,3248.018709,11084.01685
2011/6/6,154.93,45.93,3227.263926,10886.13107
2011/6/3,155.21,46.66,3221.441917,10715.81655
2011/6/2,156.19,47.02,3201.229272,10633.77286
2011/6/1,156.63,46.94,3192.236481,10651.89604
2011/5/31,158.86,47.26,3147.425406,10579.77148
2011/5/27,157.52,45.84,3174.200102,10907.50436
2011/5/26,157.22,45.52,3180.256965,10984.18278
2011/5/25,157.75,45.76,3169.572108,10926.57343
2011/5/24,157.98,45.13,3164.95759,11079.10481
2011/5/23,158.23,45.43,3159.957025,11005.94321
2011/5/20,160.02,45.55,3124.609424,10976.94841
2011/5/19,160.42,46.27,3116.818352,10806.13789
2011/5/18,160.28,46.18,3119.540804,10827.19792
2011/5/17,160.34,45.67,3118.373456,10948.10598
2011/5/16,158.8,45.29,3148.61461,11039.96467
2011/5/13,159.79,46.26,3129.106953,10808.47384
2011/5/12,161.98,47.09,3086.80084,10617.9656
2011/5/11,159.4,47.18,3136.762861,10597.71089
2011/5/10,160.23,47.48,3120.514261,10530.74979
2011/5/9,159.02,47.23,3144.258584,10586.49164
2011/5/6,158.83,47.1,3148.019895,10615.71125
2011/5/5,157.72,47.11,3170.174994,10613.45786
2011/5/4,159.74,47.5,3130.08639,10526.31579
2011/5/3,161.84,47.31,3089.471083,10568.59015
2011/5/2,161.17,47.05,3102.314326,10626.99256
2011/4/29,159.7,47.57,3130.870382,10510.82615
2011/4/28,159.89,47.11,3127.149916,10613.45786
2011/4/27,159.5,47.57,3134.796238,10510.82615
2011/4/26,157.74,47.61,3169.773044,10501.99538
2011/4/25,156.98,47.96,3185.119123,10425.35446
2011/4/21,157.55,47.65,3173.595684,10493.17943
2011/4/20,154.24,46.52,3241.701245,10748.06535
2011/4/19,154.85,45.9,3228.931224,10893.24619
2011/4/18,155.36,45.09,3218.331617,11088.93324
2011/4/15,155.61,44.49,3213.161108,11238.48056
2011/4/14,154.45,45.17,3237.293623,11069.29378
2011/4/13,153.49,45.67,3257.541208,10948.10598
2011/4/12,152.84,45.16,3271.394923,11071.74491
2011/4/11,153.49,44.95,3257.541208,11123.47052
2011/4/8,153.59,45.52,3255.420275,10984.18278
2011/4/7,153.9,45.93,3248.862898,10886.13107
2011/4/6,153.58,45.93,3255.632244,10886.13107
2011/4/5,153.53,46.04,3256.692503,10860.12163
2011/4/4,153.77,46.36,3251.609547,10785.15962
2011/4/1,153.79,46.82,3251.186683,10679.19692
2011/3/31,152.67,47.35,3275.037663,10559.66209
2011/3/30,153.17,47.37,3264.346804,10555.20372
2011/3/29,152.49,47.68,3278.903535,10486.57718
2011/3/28,151.08,47.61,3309.504898,10501.99538
2011/3/25,151.84,47.76,3292.939937,10469.01173
2011/3/24,149.83,46.87,3337.115397,10667.80457
2011/3/23,149.36,46.09,3347.616497,10848.3402
2011/3/22,147.92,46.36,3380.205516,10785.15962
2011/3/21,147.62,46.1,3387.074922,10845.98698
2011/3/18,145.95,44.93,3425.830764,11128.42199
2011/3/17,144.35,45.47,3463.803256,10996.26127
2011/3/16,143.24,44.84,3490.645071,11150.75825
2011/3/15,148.88,46.93,3358.409457,10654.16578
2011/3/14,151.1,48.04,3309.066843,10407.99334
2011/3/11,152.07,47.82,3287.959492,10455.8762
2011/3/10,151.69,47.1,3296.19619,10615.71125
2011/3/9,155.28,47.89,3219.989696,10440.59303
2011/3/8,151.93,48.34,3290.989271,10343.40091
2011/3/7,149.73,48.28,3339.344153,10356.25518
2011/3/4,151.51,48.91,3300.112204,10222.85831
2011/3/3,153.05,48.85,3266.90624,10235.41453
2011/3/2,149.95,47.84,3334.444815,10451.50502
2011/3/1,149.77,47.46,3338.452294,10535.18753
2011/2/28,151.56,47.99,3299.023489,10418.83726
2011/2/25,151.93,47.3,3290.989271,10570.82452
2011/2/24,150.52,46.59,3321.817699,10731.91672
2011/2/23,149.96,46.55,3334.222459,10741.13856
2011/2/22,151.62,46.01,3297.717979,10867.20278
2011/2/18,154.33,47.63,3239.810795,10497.58556
2011/2/17,153.77,48.68,3251.609547,10271.15859
2011/2/16,152.98,49.34,3268.401098,10133.76571
2011/2/15,152.45,48.9,3279.763857,10224.94888
2011/2/14,152.81,48.8,3272.03717,10245.90164
2011/2/11,153.4,48.48,3259.452412,10313.53135
2011/2/10,153.62,48.17,3254.784533,10379.9045
2011/2/9,154.15,48.66,3243.593902,10275.38019
2011/2/8,155.46,48.26,3216.261418,10360.54704
2011/2/7,153.7,47.81,3253.090436,10458.06317
2011/2/4,152.94,47.08,3269.255917,10620.2209
2011/2/3,152.5,46.66,3278.688525,10715.81655
2011/2/2,152.28,46.78,3283.425269,10688.32835
2011/2/1,152.52,46.88,3278.258589,10665.52901
2011/1/31,151.07,46.1,3309.723969,10845.98698
2011/1/28,148.47,45.67,3367.683707,10948.10598
2011/1/27,150.2,46.63,3328.894807,10722.7107
2011/1/26,150.17,46.72,3329.559832,10702.05479
2011/1/25,150.55,46.39,3321.155762,10778.18495
2011/1/24,148.86,45.85,3358.860674,10905.12541
2011/1/21,145.01,44.39,3448.038066,11263.79815
2011/1/20,145.29,45.2,3441.393076,11061.9469
2011/1/19,145.19,46.04,3443.763345,10860.12163
2011/1/18,140.49,46.28,3558.972169,10803.80294
2011/1/14,139.88,47.35,3574.492422,10559.66209
2011/1/13,138.78,46.97,3602.824614,10645.09261
2011/1/12,139.04,46.8,3596.087457,10683.76068
2011/1/11,137.34,46.42,3640.599971,10771.2193
2011/1/10,137.68,46.53,3631.609529,10745.75543
2011/1/7,137.95,45.67,3624.501631,10948.10598
2011/1/6,138.63,45.34,3606.722932,11027.79003
2011/1/5,137.13,45.38,3646.175162,11018.06963
2011/1/4,137.68,45.01,3631.609529,11108.64252
2011/1/3,137.53,44.78,3635.570421,11165.69897
2010/12/31,136.86,43.83,3653.368406,11407.71161
2010/12/30,136.77,43.98,3655.772465,11368.804
2010/12/29,136.63,44.2,3659.518407,11312.21719
2010/12/28,135.88,44.22,3679.717398,11307.10086
2010/12/27,135.53,44.11,3689.220099,11335.29812
